,Participant_ID,Baseline_HR,Baseline_GSR,Pretest_Time,Pretest_Mistake_Time,Pretest_GSR,Pretest_HR,Level_1_Time,Level_1_Mistake_Time,Level_1_HR,Level_1_GSR,Level_2_Time,Level_2_Mistake_Time,Level_2_HR,Level_2_GSR,Level_3_Time,Level_3_Mistake_Time,Level_3_HR,Level_3_GSR,Level_4_Time,Level_4_Mistake_Time,Level_4_HR,Level_4_GSR,Posttest_Time,Posttest_Mistake_Time,Posttest_GSR,Posttest_HR
0,2C0402,87.03831417624521,0.5906258262604911,40.00429720000003,6.163869200000016,0.4056838819580386,84.3913043478261,21.260356499999993,0.09090339999995195,81.28571428571429,0.3546828442087575,38.711824699999994,2.0665958000001265,82.54716981132076,0.37149069116779054,30.952886100000004,2.967894400000223,86.42105263157895,0.8267024915182417,28.33326279999991,2.315816300000064,88.05263157894737,1.0732317630276773,35.205139399999986,3.2432474000002256,0.949185154245075,
